Setting,gamma,variable,value
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.790627067318155
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.183991125908615
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,6.55115159859393
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,5.901291693668133
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.352303192858367
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,5.652850520515889
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.35644243579631
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.285879402560823
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.94249806741944
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.633331269084941
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.799221368391223
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.557406976133644
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.283941071950736
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,6.731691934151506
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,5.243552140826446
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.637143664068237
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,6.033699885325776
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.624744055691693
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.074398348128934
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.548290006201015
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.033289584972195
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.599424571186534
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,4.494595695307757
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.43107430595843
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.471018866773647
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.945680198890667
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.213401699860352
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,6.975446878943899
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.342245176200485
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.494835435649556
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,6.974853647645333
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,2.988458267829831
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.237141972334967
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.527633287556457
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,5.324421335663561
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.425680276175914
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.038194489496966
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.068974496642502
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.194519227686818
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.68493454122915
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,6.591940566525423
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.37844078637824
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.037807558387362
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.566169022727397
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.002977195683126
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.2365260141708045
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.293550358511485
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.011056421548768
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.46108130148933
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.658901904636881
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.1161333662098
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.366911772613529
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,6.816744738422539
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,5.932929384566719
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.288378288828095
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,5.048312506226789
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,4.55071534984501
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.274792877883655
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.978088215840856
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.485705808155718
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,1.3787869569762021
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.270093467351261
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.553673765260633
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,1.8738273437532067
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,6.414280095308923
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.850834132919399
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.538804453692302
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.322513285372576
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.897790454452739
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.2438596040898
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.082366478981864
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.960906576817708
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.795737299711375
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.525576581343145
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,4.972367594135654
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.557100636032207
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,5.623536476424373
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,7.8435105909617135
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,4.330642034747976
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,9.747666608344801
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,8.442655314222575
"Transition: Hm
Reward: PC",0.95,proposed - kernel_16,4.48040618076435
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.6393714038295757
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.442168090946708
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.2793275015373933
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.7895324523465
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.479265145629042
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.2843789400880028
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.153952087295311
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.9294682220788395
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.1548188957822965
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.283251484382367
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.5539161877642655
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.439177506517226
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.935864949280967
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.447121441188965
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.159733626261874
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.8238729138446765
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.1346080826626195
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.5193526871585066
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.8103934250723595
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.397295587576953
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.2731238102566076
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.2519487844214596
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.0946647687674398
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.4052808028747539
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.4019528915962325
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.7588201203401916
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.2087490951405093
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,5.02004934842722
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.663145282106436
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.1042292879803357
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.4934022006415875
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.1892383278486762
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.6545314757689786
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.001570891190594
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.256637963968329
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.1863433693229952
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.547733635324219
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.8016939635983116
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.4931376826574896
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.961711732501698
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.1392997358327404
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.0198035107365335
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.4749802448320433
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.874075542241606
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.772098168944862
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.2870869421417772
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.005300802838776
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.8910139846900726
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.7317516442776313
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.4424183001728599
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.692065039841697
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.287939700322911
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.900657136028266
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.8029451014872837
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.722049028388914
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.738917624923106
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.801549961277799
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.287235808950514
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.7092328651293043
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.439922600678592
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.4003918550153207
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.3880170640200045
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.6425618641146027
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.7373491516712076
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.6928460357737842
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.642972414393475
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.370695492071011
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.957782596137864
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.357982816575855
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.9856128708636382
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.266756069364296
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.8614743440370483
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.7661491049449394
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.9826776004341249
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.5242575417218704
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.028127211395608
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.3230629442285
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.540329737632322
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.02000798820544869
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.4289321757659796
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.758858078002118
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.8104853382146908
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.7730213345915848
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,3.1323713977573795
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.7648632597861886
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.035390417535352
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.012922610171606
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.626807623012942
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.145551599589696
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.555368723149119
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.3307436274450715
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.3346892316846475
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,0.7986627105965243
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.768474118067893
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,2.9184455123272697
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.3170345267020844
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.235917425761802
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,4.578348541086603
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.8754733126931338
"Transition: Hm
Reward: Sm",0.9,proposed - kernel_16,1.1202971329625688
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.028412469372711
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,8.548705876305975
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.1186299023369175
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.098533104361814
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,0.7263365166875086
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,2.388418531294678
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.813019942220672
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,3.723259104609456
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.817988784379982
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.3174434298754685
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.563857222663395
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.605848065631371
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,9.46709623875847
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,8.327088686060673
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.87106630640765
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.278109590257587
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,2.0372711905819996
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.291708529932483
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.723872294195208
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.544807459609868
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.014971597987285
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,2.5315127323713655
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,1.9570628976121327
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,3.2227792323798132
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.724648735061366
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,1.40625748667687
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.87334916600834
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,9.634928527124945
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.906620605846886
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.817319171562931
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,8.804766181254971
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.9146278889519825
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,0.9850463289050739
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.391771272783321
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.825059294432622
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.880814912312345
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,8.353506042803078
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.067971293659268
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,0.7536579015864868
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,9.466402913089333
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.827515093425389
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.991646624252626
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,2.5436493487517113
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.297003715864431
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,9.166206796365268
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,2.5466805529933323
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.574871586436667
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.4146655399177535
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,3.2610368891806782
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,0.7613938565915017
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.084306312753326
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,8.322966115223458
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.307507168990614
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.112118819862632
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,8.905379351020489
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.0460991564207465
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.991786445480761
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.702162346113426
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.882508281240823
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.305408619174868
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.469353419374533
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.67117992597771
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.859883976753101
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.0461711034104955
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.553023045120048
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,1.0771149068557087
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.56971354205543
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,8.135411842232173
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.179596857713075
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,6.5851865560480185
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.39322540107472
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,0.007357978093432749
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.1121897845844755
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,3.862207063329575
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,1.365264427165179
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.055034317412589
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,4.376470183285496
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,8.733060358512239
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,0.02434614608388852
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,2.9015328320224647
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.336632720106767
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,1.3732457542687455
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,1.0011303887832512
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.650292936540399
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,5.444947209155636
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.6181501752995775
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_16,7.30793874509661
